time,position,velocity,torque
0.000000000000000000e+00,-1.125352864881357107e-02,3.846153846154010125e-02,-8.791208791208759976e-03
1.000046730041503906e-02,-1.163500419623098026e-02,-2.747252747252915128e-02,2.930402930402919992e-03
2.000093460083007812e-02,-1.125352864881357107e-02,-2.747252747252915128e-02,8.791208791208759976e-03
3.000140190124511719e-02,-1.163500419623098026e-02,-6.043956043956200119e-02,8.791208791208759976e-03
4.000210762023925781e-02,-1.125352864881357107e-02,-2.747252747252915128e-02,8.791208791208759976e-03
5.000281333923339844e-02,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
6.000351905822753906e-02,-1.125352864881357107e-02,-6.043956043956200119e-02,8.791208791208759976e-03
7.000398635864257812e-02,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
8.000445365905761719e-02,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
9.000468254089355469e-02,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
1.000051498413085938e-01,-1.163500419623098026e-02,3.846153846154010125e-02,2.930402930402919992e-03
1.100058555603027344e-01,-1.163500419623098026e-02,-1.263736263736277010e-01,8.791208791208759976e-03
1.200063228607177734e-01,-1.125352864881357107e-02,3.846153846154010125e-02,2.930402930402919992e-03
1.300070285797119141e-01,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
1.400074958801269531e-01,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
1.500084400177001953e-01,-1.125352864881357107e-02,-6.043956043956200119e-02,2.930402930402919992e-03
1.600089073181152344e-01,-1.125352864881357107e-02,-2.747252747252915128e-02,8.791208791208759976e-03
1.700096130371093750e-01,-1.125352864881357107e-02,3.846153846154010125e-02,8.791208791208759976e-03
1.800100803375244141e-01,-1.125352864881357107e-02,1.373626373626386510e-01,2.930402930402919992e-03
1.900105476379394531e-01,-1.125352864881357107e-02,3.846153846154010125e-02,2.930402930402919992e-03
2.000114917755126953e-01,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
2.100119590759277344e-01,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
2.200121879577636719e-01,-1.125352864881357107e-02,3.846153846154010125e-02,8.791208791208759976e-03
2.300124168395996094e-01,-1.125352864881357107e-02,1.043956043956058011e-01,8.791208791208759976e-03
2.400126457214355469e-01,-1.125352864881357107e-02,3.846153846154010125e-02,8.791208791208759976e-03
2.500131130218505859e-01,-1.163500419623098026e-02,-6.043956043956200119e-02,8.791208791208759976e-03
2.600133419036865234e-01,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
2.700135707855224609e-01,-1.125352864881357107e-02,7.142857142857295116e-02,2.930402930402919992e-03
2.800140380859375000e-01,-1.125352864881357107e-02,3.846153846154010125e-02,2.930402930402919992e-03
2.900145053863525391e-01,-1.125352864881357107e-02,3.846153846154010125e-02,2.930402930402919992e-03
3.000152111053466797e-01,-1.125352864881357107e-02,7.142857142857295116e-02,8.791208791208759976e-03
3.100154399871826172e-01,-1.125352864881357107e-02,3.846153846154010125e-02,8.791208791208759976e-03
3.200159072875976562e-01,-1.125352864881357107e-02,-6.043956043956200119e-02,2.930402930402919992e-03
3.300168514251708984e-01,-1.125352864881357107e-02,-6.043956043956200119e-02,2.930402930402919992e-03
3.400170803070068359e-01,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
3.500175476074218750e-01,-1.163500419623098026e-02,5.494505494507251342e-03,2.930402930402919992e-03
3.600177764892578125e-01,-1.125352864881357107e-02,-2.747252747252915128e-02,8.791208791208759976e-03
3.700180053710937500e-01,-1.125352864881357107e-02,3.846153846154010125e-02,2.930402930402919992e-03
3.800184726715087891e-01,-1.125352864881357107e-02,7.142857142857295116e-02,8.791208791208759976e-03
3.900187015533447266e-01,-1.125352864881357107e-02,-2.747252747252915128e-02,8.791208791208759976e-03
4.000194072723388672e-01,-1.125352864881357107e-02,3.846153846154010125e-02,2.930402930402919992e-03
4.100208282470703125e-01,-1.163500419623098026e-02,-2.747252747252915128e-02,8.791208791208759976e-03
4.200215339660644531e-01,-1.163500419623098026e-02,5.494505494507251342e-03,2.930402930402919992e-03
4.300220012664794922e-01,-1.163500419623098026e-02,-2.747252747252915128e-02,8.791208791208759976e-03
4.400227069854736328e-01,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
4.500231742858886719e-01,-1.163500419623098026e-02,-6.043956043956200119e-02,8.791208791208759976e-03
4.600234031677246094e-01,-1.163500419623098026e-02,-2.747252747252915128e-02,2.930402930402919992e-03
4.700238704681396484e-01,-1.125352864881357107e-02,3.846153846154010125e-02,8.791208791208759976e-03
4.800243377685546875e-01,-1.125352864881357107e-02,7.142857142857295116e-02,8.791208791208759976e-03
4.900245666503906250e-01,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
5.000247955322265625e-01,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
5.100252628326416016e-01,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
5.200254917144775391e-01,-1.125352864881357107e-02,-2.747252747252915128e-02,2.930402930402919992e-03
5.300266742706298828e-01,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
5.400271415710449219e-01,-1.125352864881357107e-02,-2.747252747252915128e-02,8.791208791208759976e-03
5.500276088714599609e-01,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
5.600278377532958984e-01,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
5.700283050537109375e-01,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
5.800287723541259766e-01,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
5.900290012359619141e-01,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
6.000299453735351562e-01,-1.125352864881357107e-02,7.142857142857295116e-02,8.791208791208759976e-03
6.100304126739501953e-01,-1.125352864881357107e-02,3.846153846154010125e-02,2.930402930402919992e-03
6.200306415557861328e-01,-1.125352864881357107e-02,-6.043956043956200119e-02,8.791208791208759976e-03
6.300313472747802734e-01,-1.163500419623098026e-02,-2.747252747252915128e-02,8.791208791208759976e-03
6.400325298309326172e-01,-1.125352864881357107e-02,7.142857142857295116e-02,2.930402930402919992e-03
6.500332355499267578e-01,-1.163500419623098026e-02,-2.747252747252915128e-02,2.930402930402919992e-03
6.600337028503417969e-01,-1.125352864881357107e-02,3.846153846154010125e-02,8.791208791208759976e-03
6.700341701507568359e-01,-1.125352864881357107e-02,-2.747252747252915128e-02,2.930402930402919992e-03
6.800346374511718750e-01,-1.163500419623098026e-02,-1.263736263736277010e-01,8.791208791208759976e-03
6.900348663330078125e-01,-1.163500419623098026e-02,-2.747252747252915128e-02,8.791208791208759976e-03
7.000353336334228516e-01,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
7.100355625152587891e-01,-1.125352864881357107e-02,7.142857142857295116e-02,8.791208791208759976e-03
7.200360298156738281e-01,-1.125352864881357107e-02,-2.747252747252915128e-02,2.930402930402919992e-03
7.300364971160888672e-01,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
7.400367259979248047e-01,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
7.500371932983398438e-01,-1.125352864881357107e-02,-2.747252747252915128e-02,8.791208791208759976e-03
7.600376605987548828e-01,-1.125352864881357107e-02,3.846153846154010125e-02,8.791208791208759976e-03
7.700381278991699219e-01,-1.125352864881357107e-02,3.846153846154010125e-02,2.930402930402919992e-03
7.800385951995849609e-01,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
7.900388240814208984e-01,-1.125352864881357107e-02,7.142857142857295116e-02,8.791208791208759976e-03
8.000392913818359375e-01,-1.125352864881357107e-02,-2.747252747252915128e-02,8.791208791208759976e-03
8.100395202636718750e-01,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
8.200399875640869141e-01,-1.163500419623098026e-02,-9.340659340659485110e-02,2.930402930402919992e-03
8.300409317016601562e-01,-1.125352864881357107e-02,7.142857142857295116e-02,1.465201465201459996e-02
8.400411605834960938e-01,-1.163500419623098026e-02,5.494505494507251342e-03,2.930402930402919992e-03
8.500416278839111328e-01,-1.125352864881357107e-02,-2.747252747252915128e-02,8.791208791208759976e-03
8.600418567657470703e-01,-1.125352864881357107e-02,3.846153846154010125e-02,8.791208791208759976e-03
8.700428009033203125e-01,-1.163500419623098026e-02,-9.340659340659485110e-02,2.930402930402919992e-03
8.800435066223144531e-01,-1.125352864881357107e-02,7.142857142857295116e-02,8.791208791208759976e-03
8.900442123413085938e-01,-1.125352864881357107e-02,1.043956043956058011e-01,8.791208791208759976e-03
9.000451564788818359e-01,-1.125352864881357107e-02,7.142857142857295116e-02,2.930402930402919992e-03
9.100461006164550781e-01,-1.125352864881357107e-02,3.846153846154010125e-02,2.930402930402919992e-03
9.200465679168701172e-01,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
9.300470352172851562e-01,-1.163500419623098026e-02,-2.747252747252915128e-02,8.791208791208759976e-03
9.400475025177001953e-01,-1.163500419623098026e-02,-2.747252747252915128e-02,2.930402930402919992e-03
9.500484466552734375e-01,-1.125352864881357107e-02,1.043956043956058011e-01,2.930402930402919992e-03
9.600489139556884766e-01,-1.163500419623098026e-02,5.494505494507251342e-03,2.930402930402919992e-03
9.700491428375244141e-01,-1.163500419623098026e-02,5.494505494507251342e-03,8.791208791208759976e-03
9.800496101379394531e-01,-1.163500419623098026e-02,-2.747252747252915128e-02,2.930402930402919992e-03
9.900498390197753906e-01,-1.125352864881357107e-02,3.846153846154010125e-02,2.930402930402919992e-03
1.000050544738769531e+00,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
1.010051012039184570e+00,-1.125352864881357107e-02,-2.747252747252915128e-02,8.791208791208759976e-03
1.020051479339599609e+00,-1.163500419623098026e-02,-6.043956043956200119e-02,8.791208791208759976e-03
1.030051946640014648e+00,-1.163500419623098026e-02,-2.747252747252915128e-02,2.930402930402919992e-03
1.040052175521850586e+00,-1.163500419623098026e-02,-2.747252747252915128e-02,8.791208791208759976e-03
1.050052881240844727e+00,-1.125352864881357107e-02,5.494505494507251342e-03,8.791208791208759976e-03
1.060053348541259766e+00,-1.163500419623098026e-02,-6.043956043956200119e-02,8.791208791208759976e-03
1.070053577423095703e+00,-1.125352864881357107e-02,-2.747252747252915128e-02,8.791208791208759976e-03
1.080054044723510742e+00,-1.163500419623098026e-02,-6.043956043956200119e-02,8.791208791208759976e-03
1.090054273605346680e+00,-1.163500419623098026e-02,-6.043956043956200119e-02,2.930402930402919992e-03
1.100054979324340820e+00,-1.125352864881357107e-02,3.846153846154010125e-02,2.930402930402919992e-03
1.110055685043334961e+00,-1.163500419623098026e-02,3.846153846154010125e-02,2.930402930402919992e-03
1.120056629180908203e+00,-1.163500419623098026e-02,-2.747252747252915128e-02,8.791208791208759976e-03
1.130057096481323242e+00,-1.163500419623098026e-02,-2.747252747252915128e-02,2.930402930402919992e-03
1.140057802200317383e+00,-1.163500419623098026e-02,-2.747252747252915128e-02,8.791208791208759976e-03
1.150058507919311523e+00,-1.163500419623098026e-02,-2.747252747252915128e-02,2.930402930402919992e-03
1.160058736801147461e+00,-1.125352864881357107e-02,3.846153846154010125e-02,2.930402930402919992e-03
1.170058965682983398e+00,-1.163500419623098026e-02,-2.747252747252915128e-02,8.791208791208759976e-03
1.180059671401977539e+00,-1.163500419623098026e-02,-6.043956043956200119e-02,8.791208791208759976e-03
1.190059900283813477e+00,-1.125352864881357107e-02,-2.747252747252915128e-02,8.791208791208759976e-03
1.200060367584228516e+00,-1.163500419623098026e-02,5.494505494507251342e-03,2.930402930402919992e-03
1.210060834884643555e+00,-1.125352864881357107e-02,3.846153846154010125e-02,2.930402930402919992e-03
1.220061063766479492e+00,-1.163500419623098026e-02,5.494505494507251342e-03,2.930402930402919992e-03
1.230061769485473633e+00,-1.163500419623098026e-02,-2.747252747252915128e-02,2.930402930402919992e-03
1.240061998367309570e+00,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
1.250062465667724609e+00,-1.163500419623098026e-02,-2.747252747252915128e-02,8.791208791208759976e-03
1.260062694549560547e+00,-1.163500419623098026e-02,-2.747252747252915128e-02,8.791208791208759976e-03
1.270063161849975586e+00,-1.125352864881357107e-02,5.494505494507251342e-03,2.930402930402919992e-03
